RowNumber,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Age_Group_26-35,Age_Group_36-45,Age_Group_46-55,Age_Group_56-65,Age_Group_65+,Cluster
1452,551,0,0,38,10,0.0,2,1,1,216.27,0,False,True,False,False,False,1
1454,672,0,0,53,7,0.0,1,1,1,136910.18,0,False,False,True,False,False,2
1456,686,1,1,35,2,109342.82,2,0,1,86043.27,0,True,False,False,False,False,0
1457,639,2,1,28,8,0.0,2,1,0,126561.07,0,True,False,False,False,False,1
1459,465,0,1,25,2,78247.31,2,1,1,10472.31,0,False,False,False,False,False,1
1461,578,0,1,23,10,88980.32,1,1,1,125222.36,0,False,False,False,False,False,2
1462,611,2,1,34,4,0.0,2,1,0,170950.58,0,True,False,False,False,False,1
1464,517,0,1,37,5,113308.84,1,0,1,31517.16,0,False,True,False,False,False,0
1465,637,2,0,40,6,0.0,2,1,1,181610.6,0,False,True,False,False,False,1
1466,806,0,0,32,3,63763.49,1,1,0,156593.09,0,True,False,False,False,False,2
1467,633,0,0,29,7,169988.35,1,1,0,4272.0,0,True,False,False,False,False,2
1468,624,1,0,35,0,180303.24,2,1,0,163587.9,0,True,False,False,False,False,1
1471,568,1,0,31,1,61592.14,2,1,1,61796.64,0,True,False,False,False,False,1
1472,806,0,1,48,4,164701.68,1,1,1,21439.49,0,False,False,True,False,False,2
1473,726,2,0,26,1,80780.16,1,1,1,19225.85,0,True,False,False,False,False,2
1474,552,0,1,36,8,0.0,2,0,0,132547.02,0,False,True,False,False,False,0
1475,755,1,0,30,6,154221.37,2,0,1,62688.55,0,True,False,False,False,False,0
1476,634,0,1,26,8,0.0,1,1,0,21760.96,0,True,False,False,False,False,2
1477,756,0,0,26,5,101641.14,2,0,1,154460.68,0,True,False,False,False,False,0
1478,776,0,1,37,2,0.0,1,0,1,8065.0,0,False,True,False,False,False,0
1480,595,1,1,32,8,131081.66,2,1,1,69428.79,0,True,False,False,False,False,1
1481,646,0,1,30,5,98014.74,1,1,1,12757.14,0,True,False,False,False,False,2
1482,592,2,1,38,8,0.0,2,1,0,180426.2,0,False,True,False,False,False,1
1483,574,0,1,26,8,97460.1,1,1,1,43093.67,0,True,False,False,False,False,2
1484,850,0,1,36,1,104077.19,2,0,1,68594.0,0,False,True,False,False,False,0
1485,850,2,0,29,1,0.0,2,1,1,197996.65,0,True,False,False,False,False,1
1487,642,0,0,39,4,0.0,1,1,1,76821.24,0,False,True,False,False,False,2
1490,609,0,0,39,8,141675.23,1,0,1,175664.25,0,False,True,False,False,False,0
1491,797,2,0,31,8,0.0,2,1,0,117916.63,0,True,False,False,False,False,1
1494,680,2,0,30,3,0.0,1,1,0,160131.58,0,True,False,False,False,False,2
1495,449,0,1,52,6,0.0,2,0,1,123622.0,0,False,False,True,False,False,0
1497,569,2,1,38,8,0.0,2,0,0,79618.79,0,False,True,False,False,False,0
1498,631,0,1,35,9,112392.45,2,1,0,24472.23,0,True,False,False,False,False,1
1499,595,1,0,25,7,106570.34,2,0,1,177025.79,0,False,False,False,False,False,0
1500,461,0,0,28,8,0.0,1,1,1,103349.74,0,True,False,False,False,False,2
1502,661,0,0,31,7,144162.3,2,1,1,14490.79,0,True,False,False,False,False,1
1503,796,1,1,39,5,86350.87,2,0,0,105080.53,0,False,True,False,False,False,0
1505,741,0,1,32,8,0.0,2,1,0,143598.7,0,True,False,False,False,False,1
1507,747,0,1,27,10,0.0,2,0,0,13007.89,0,True,False,False,False,False,0
1508,549,1,0,43,3,134985.66,1,1,0,6101.41,0,False,True,False,False,False,2
1509,576,0,1,36,6,0.0,2,1,1,48314.0,0,False,True,False,False,False,1
1510,528,0,1,37,6,103772.45,1,1,0,197111.99,0,False,True,False,False,False,2
1511,535,0,1,33,2,133040.32,1,1,1,110299.78,0,True,False,False,False,False,2
1512,575,2,0,37,0,0.0,2,0,0,30114.32,0,False,True,False,False,False,0
1513,656,0,1,39,10,0.0,2,1,1,98894.64,0,False,True,False,False,False,1
1514,440,0,1,42,2,0.0,2,1,0,49826.68,0,False,True,False,False,False,1
1515,539,2,1,38,8,71460.67,2,1,1,10074.05,0,False,True,False,False,False,1
1516,850,2,1,39,6,133214.13,1,0,1,20769.88,0,False,True,False,False,False,0
1517,646,0,0,37,7,96558.66,1,0,0,163427.18,0,False,True,False,False,False,0
1518,744,0,1,54,6,93806.31,2,0,1,140068.77,0,False,False,True,False,False,0
1519,710,2,0,36,8,0.0,2,0,0,83206.19,0,False,True,False,False,False,0
1522,507,2,0,29,6,0.0,2,0,1,94780.9,0,True,False,False,False,False,0
1523,787,0,0,35,1,106266.8,1,1,1,16607.15,0,True,False,False,False,False,2
1524,598,2,1,41,8,0.0,2,1,1,161954.43,0,False,True,False,False,False,1
1525,796,0,1,51,6,0.0,2,0,1,194733.28,0,False,False,True,False,False,0
1526,569,2,0,41,4,139840.36,1,1,1,163524.7,0,False,True,False,False,False,2
1527,711,0,1,34,8,0.0,2,0,0,48260.19,0,True,False,False,False,False,0
1528,661,1,1,35,8,124098.54,1,1,0,86678.48,0,True,False,False,False,False,2
1529,415,0,1,32,5,145807.59,1,1,1,3064.65,0,True,False,False,False,False,2
1530,578,2,1,23,8,0.0,2,1,0,112124.98,0,False,False,False,False,False,1
1531,611,0,0,26,2,107508.93,2,1,1,120801.65,0,True,False,False,False,False,1
1532,600,0,0,28,6,0.0,2,0,1,52193.23,0,True,False,False,False,False,0
1533,661,1,0,32,1,145980.23,1,0,1,56636.28,0,True,False,False,False,False,0
1534,850,0,0,37,3,212778.2,1,0,1,69372.88,0,False,True,False,False,False,0
1536,764,2,0,33,9,168964.77,1,0,1,118982.51,0,True,False,False,False,False,0
1537,838,0,0,34,8,0.0,2,1,0,27472.07,0,True,False,False,False,False,1
1538,821,0,0,28,8,0.0,1,1,1,36754.13,0,True,False,False,False,False,2
1539,607,2,0,36,4,98266.3,1,1,1,46416.36,0,False,True,False,False,False,2
1540,558,0,1,38,8,113000.92,1,1,1,152872.39,0,False,True,False,False,False,2
1541,530,1,1,23,1,137060.88,2,1,1,165227.23,0,False,False,False,False,False,1
1542,654,1,1,37,5,112146.12,1,1,0,75927.35,0,False,True,False,False,False,2
1543,530,0,0,33,4,129307.32,1,1,1,172930.28,0,True,False,False,False,False,2
1545,520,2,1,43,7,0.0,2,1,1,36202.74,0,False,True,False,False,False,1
1546,602,1,0,42,6,158414.85,1,1,1,131886.46,0,False,True,False,False,False,2
1547,701,1,0,48,1,92072.68,1,1,1,133992.36,0,False,False,True,False,False,2
1548,653,2,0,30,2,88243.29,2,1,1,96658.26,0,True,False,False,False,False,1
1549,668,2,1,25,8,0.0,2,1,1,135112.09,0,False,False,False,False,False,1
1551,639,2,0,54,2,0.0,2,1,1,53843.71,0,False,False,True,False,False,1
1552,730,2,0,52,7,0.0,2,0,1,122398.84,0,False,False,True,False,False,0
1553,780,0,1,34,1,0.0,1,1,1,64804.04,0,True,False,False,False,False,2
1554,592,0,0,38,8,119278.01,2,0,1,19370.73,0,False,True,False,False,False,0
1555,628,0,1,34,4,158741.43,2,1,1,126192.54,0,True,False,False,False,False,1
1557,850,2,0,29,10,0.0,2,1,1,94815.04,0,True,False,False,False,False,1
1559,571,0,0,35,1,104783.81,2,0,1,178512.52,0,True,False,False,False,False,0
1560,760,1,1,42,0,77992.97,2,1,1,97906.38,0,False,True,False,False,False,1
1561,720,1,0,43,10,110822.9,1,0,0,72861.94,0,False,True,False,False,False,0
1562,632,1,1,42,4,119624.6,2,1,1,195978.86,0,False,True,False,False,False,1
1564,559,2,0,40,5,139129.44,1,0,1,32635.54,0,False,True,False,False,False,0
1565,773,1,0,42,8,152324.66,2,1,0,171733.22,0,False,True,False,False,False,1
1566,581,0,1,38,1,0.0,2,1,0,46176.22,0,False,True,False,False,False,1
1567,524,1,0,37,9,127480.58,2,1,0,179634.69,0,False,True,False,False,False,1
1569,676,0,1,40,8,114005.78,1,1,1,67998.45,0,False,True,False,False,False,2
1572,594,0,1,23,5,156267.59,1,1,0,160968.44,0,False,False,False,False,False,2
1574,668,0,0,35,6,102482.76,1,1,1,53994.64,0,True,False,False,False,False,2
1575,678,1,1,23,10,115563.71,1,1,1,91633.53,0,False,False,False,False,False,2
1576,545,0,1,23,2,0.0,2,1,0,189613.12,0,False,False,False,False,False,1
1577,613,0,0,40,9,95624.36,2,1,1,60706.33,0,False,True,False,False,False,1
1578,687,2,0,21,8,0.0,2,1,1,154767.34,0,False,False,False,False,False,1
1579,715,0,1,28,7,160376.61,1,0,0,196853.11,0,True,False,False,False,False,0
1580,618,1,1,41,8,37702.79,1,1,1,195775.48,0,False,True,False,False,False,2
1581,721,0,0,35,6,118273.83,1,0,1,3086.89,0,True,False,False,False,False,0
1582,445,1,0,34,7,131082.17,2,1,1,70618.0,0,True,False,False,False,False,1
1583,690,0,1,38,1,94456.0,2,0,1,55034.02,0,False,True,False,False,False,0
1585,671,2,0,42,3,0.0,2,1,1,128449.33,0,False,True,False,False,False,1
1586,538,0,1,33,6,93791.38,1,1,1,199249.29,0,True,False,False,False,False,2
1587,735,0,0,33,4,0.0,2,1,0,149474.69,0,True,False,False,False,False,1
1588,592,0,0,37,7,0.0,2,1,1,126726.33,0,False,True,False,False,False,1
1590,675,1,1,36,7,89409.95,1,1,1,149399.7,0,False,True,False,False,False,2
1591,632,2,0,39,5,97854.37,2,1,0,93536.38,0,False,True,False,False,False,1
1592,621,0,1,39,6,0.0,2,1,1,58883.91,0,False,True,False,False,False,1
1593,521,2,1,29,3,60280.62,1,1,0,154271.41,0,True,False,False,False,False,2
1594,591,2,1,36,7,135216.8,1,1,1,122022.89,0,False,True,False,False,False,2
1595,706,1,0,28,6,124923.35,2,1,1,50299.14,0,True,False,False,False,False,1
1596,677,0,1,38,4,0.0,2,1,0,187800.63,0,False,True,False,False,False,1
1597,769,1,1,27,7,188614.07,1,1,0,171344.09,0,True,False,False,False,False,2
1598,771,0,1,32,5,62321.62,1,1,1,40920.59,0,True,False,False,False,False,2
1600,670,0,0,42,1,115961.58,2,0,1,29483.87,0,False,True,False,False,False,0
1601,517,0,1,28,2,115062.61,1,1,0,179056.23,0,True,False,False,False,False,2
1602,834,0,0,49,8,160602.25,2,1,0,129273.94,0,False,False,True,False,False,1
1604,576,1,0,36,8,166287.85,1,1,1,23305.85,0,False,True,False,False,False,2
1605,718,0,0,31,1,152663.77,1,0,1,17128.64,0,True,False,False,False,False,0
1606,636,1,0,31,9,80844.69,2,1,1,74641.9,0,True,False,False,False,False,1
1607,566,1,0,40,2,97001.36,2,1,0,154486.01,0,False,True,False,False,False,1
1609,574,0,0,39,2,122524.61,2,1,0,88463.63,0,False,True,False,False,False,1
1610,619,0,0,35,8,132292.63,1,1,0,65682.93,0,True,False,False,False,False,2
1611,588,0,0,24,0,0.0,2,1,1,140586.08,0,False,False,False,False,False,1
1614,739,1,1,29,3,59385.98,2,1,1,105533.96,0,True,False,False,False,False,1
1616,685,1,0,21,6,97956.5,1,1,1,164966.27,0,False,False,False,False,False,2
1617,594,0,0,49,4,0.0,2,1,1,23631.55,0,False,False,True,False,False,1
1618,557,2,0,40,4,0.0,2,0,1,105433.53,0,False,True,False,False,False,0
1619,697,0,1,27,8,141223.68,2,1,0,90591.15,0,True,False,False,False,False,1
1620,656,0,1,18,10,151762.74,1,0,1,127014.32,0,False,False,False,False,False,0
1621,712,1,1,43,1,141749.74,2,0,1,90905.26,0,False,True,False,False,False,0
1623,697,0,0,25,4,165686.11,2,1,0,15467.98,0,False,False,False,False,False,1
1624,589,0,1,38,2,0.0,1,1,0,79915.28,0,False,True,False,False,False,2
1625,525,2,0,25,10,0.0,2,1,0,69361.95,0,False,False,False,False,False,1
1626,680,0,1,44,3,0.0,2,1,0,86935.08,0,False,True,False,False,False,1
1628,680,0,1,32,5,92961.61,1,1,0,116957.6,0,True,False,False,False,False,2
1629,662,2,0,30,9,0.0,2,0,1,157884.83,0,True,False,False,False,False,0
1633,617,0,1,30,3,132005.77,1,1,0,142940.39,0,True,False,False,False,False,2
1634,562,0,1,35,7,0.0,1,0,0,48869.67,0,True,False,False,False,False,0
1635,705,2,0,23,5,0.0,2,1,1,73131.73,0,False,False,False,False,False,1
1636,516,0,0,33,7,127305.5,1,1,1,120037.36,0,True,False,False,False,False,2
1637,573,0,0,37,6,0.0,2,1,0,193995.37,0,False,True,False,False,False,1
1638,538,2,0,31,0,0.0,2,0,0,179453.66,0,True,False,False,False,False,0
1639,699,0,1,39,9,0.0,1,1,0,80963.92,0,False,True,False,False,False,2
1640,504,1,1,32,8,170291.22,2,0,1,15658.99,0,True,False,False,False,False,0
1641,583,2,1,47,5,102562.23,1,1,0,92708.1,0,False,False,True,False,False,2
1642,712,2,1,53,2,111061.01,2,0,0,26542.17,0,False,False,True,False,False,0
1644,631,0,0,34,4,124379.14,1,1,0,106892.91,0,True,False,False,False,False,2
1645,663,0,0,37,7,0.0,1,1,1,185210.63,0,False,True,False,False,False,2
1646,506,1,0,41,3,57745.76,1,1,0,4035.46,0,False,True,False,False,False,2
1648,703,0,0,45,7,0.0,2,1,1,68831.72,0,False,True,False,False,False,1
1649,698,1,0,40,8,150777.1,1,1,0,114732.62,0,False,True,False,False,False,2
1650,731,2,1,41,4,0.0,2,1,0,22299.27,0,False,True,False,False,False,1
1651,625,0,1,34,6,0.0,2,0,0,197283.2,0,True,False,False,False,False,0
1655,446,0,1,32,8,0.0,2,0,0,133292.94,0,True,False,False,False,False,0
1656,669,0,0,47,9,61196.54,1,1,0,58170.24,0,False,False,True,False,False,2
1657,581,1,1,31,6,116891.72,1,1,0,107137.3,0,True,False,False,False,False,2
1659,748,0,1,44,2,92911.52,1,0,1,85495.24,0,False,True,False,False,False,0
1660,680,2,0,31,9,119825.75,2,1,1,101139.3,0,True,False,False,False,False,1
1661,655,0,0,37,7,111852.84,2,1,0,10511.13,0,False,True,False,False,False,1
1662,690,1,1,32,0,106683.52,2,1,1,137916.49,0,True,False,False,False,False,1
1663,695,1,1,40,7,139022.24,1,0,1,193383.13,0,False,True,False,False,False,0
1665,773,0,1,52,4,0.0,1,0,1,144113.42,0,False,False,True,False,False,0
1666,749,0,1,42,1,129776.72,2,0,1,143538.51,0,False,True,False,False,False,0
1668,606,2,0,46,8,0.0,2,1,1,183717.94,0,False,False,True,False,False,1
1669,554,0,1,24,10,0.0,1,0,0,92180.62,0,False,False,False,False,False,0
1670,567,0,0,37,7,0.0,2,1,1,28690.9,0,False,True,False,False,False,1
1672,594,1,1,41,2,122545.65,2,1,1,42050.24,0,False,True,False,False,False,1
1673,513,0,0,37,6,0.0,2,1,0,110142.34,0,False,True,False,False,False,1
1674,652,1,0,26,1,131908.35,1,1,1,179269.79,0,True,False,False,False,False,2
1676,784,2,1,33,10,0.0,2,1,0,162022.47,0,True,False,False,False,False,1
1678,784,2,0,40,8,0.0,2,1,0,108891.3,0,False,True,False,False,False,1
1679,570,0,0,18,4,82767.42,1,1,0,71811.9,0,False,False,False,False,False,2
1680,712,0,0,42,1,87842.98,1,0,0,92223.59,0,False,True,False,False,False,0
1681,705,2,1,39,6,133261.13,1,1,1,78065.9,0,False,True,False,False,False,2
1682,681,2,0,32,3,0.0,2,1,1,59679.9,0,True,False,False,False,False,1
1683,620,0,1,41,0,97925.11,1,1,0,85000.32,0,False,True,False,False,False,2
1684,711,0,1,52,5,0.0,1,1,1,159808.95,0,False,False,True,False,False,2
1685,613,0,0,24,7,140453.91,1,1,0,129001.3,0,False,False,False,False,False,2
1687,682,2,1,36,5,0.0,2,1,1,147758.51,0,False,True,False,False,False,1
1688,850,2,1,37,4,137204.77,1,1,1,28865.59,0,False,True,False,False,False,2
1689,601,0,0,41,1,0.0,2,0,1,160607.06,0,False,True,False,False,False,0
1691,675,2,1,36,3,54098.18,2,0,1,54478.52,0,False,True,False,False,False,0
1692,591,2,1,31,8,0.0,1,1,1,141677.33,0,True,False,False,False,False,2
1693,602,0,1,23,7,113758.48,2,0,0,84077.6,0,False,False,False,False,False,0
1694,554,2,0,34,8,0.0,1,0,1,106981.03,0,True,False,False,False,False,0
1695,541,0,1,37,9,118636.92,1,1,1,73551.44,0,False,True,False,False,False,2
1696,506,0,1,34,7,0.0,2,0,0,115842.1,0,True,False,False,False,False,0
1697,814,1,1,44,8,95488.82,2,0,0,107013.59,0,False,True,False,False,False,0
1698,683,0,1,30,8,110829.52,2,0,0,24938.84,0,True,False,False,False,False,0
1699,485,1,1,51,7,144244.59,2,1,0,51113.14,0,False,False,True,False,False,1
1700,696,1,0,31,8,122021.92,2,1,0,33828.64,0,True,False,False,False,False,1
1701,608,0,0,30,8,0.0,2,1,0,128875.86,0,True,False,False,False,False,1
1703,686,2,1,22,5,0.0,2,1,0,158974.45,0,False,False,False,False,False,1
1704,790,1,1,42,1,85839.62,1,1,0,198182.73,0,False,True,False,False,False,2
1705,654,0,0,29,4,96974.97,1,0,1,141404.07,0,True,False,False,False,False,0
1706,452,0,1,35,4,148172.44,1,1,1,4175.68,0,True,False,False,False,False,2
1707,719,2,1,38,0,0.0,1,1,0,126876.47,0,False,True,False,False,False,2
1708,707,0,0,40,5,0.0,2,1,0,41052.82,0,False,True,False,False,False,1
1709,699,0,0,49,2,0.0,1,0,0,105760.01,0,False,False,True,False,False,0
1710,850,2,1,30,2,0.0,2,0,1,27937.12,0,True,False,False,False,False,0
1711,828,2,1,28,8,134766.85,1,1,0,79355.87,0,True,False,False,False,False,2
1712,850,1,1,30,5,123210.56,2,1,1,102180.27,0,True,False,False,False,False,1
1713,712,2,1,47,1,139887.01,1,1,1,95719.73,0,False,False,True,False,False,2
1714,634,0,1,44,9,149961.11,1,1,0,57121.51,0,False,True,False,False,False,2
1715,730,1,1,45,6,152880.97,1,0,0,162478.11,0,False,True,False,False,False,0
1716,685,1,1,43,9,108589.47,2,0,1,194808.51,0,False,True,False,False,False,0
1717,809,2,1,33,9,0.0,1,1,1,124045.65,0,True,False,False,False,False,2
1719,648,2,1,32,8,0.0,1,1,0,133653.38,0,True,False,False,False,False,2
1721,805,1,0,33,3,105663.56,2,0,1,33330.89,0,True,False,False,False,False,0
1722,585,0,0,39,7,0.0,2,1,0,2401.26,0,False,True,False,False,False,1
1723,595,2,0,30,5,100683.54,1,1,1,178361.04,0,True,False,False,False,False,2
1724,630,0,1,42,6,0.0,2,1,0,162697.93,0,False,True,False,False,False,1
1725,627,1,1,29,5,139541.58,2,1,0,80607.33,0,True,False,False,False,False,1
1726,631,1,0,37,2,121801.72,2,0,1,23146.62,0,False,True,False,False,False,0
1727,776,1,1,38,5,112281.7,1,0,1,89893.6,0,False,True,False,False,False,0
1728,676,2,0,36,4,0.0,2,1,1,3173.31,0,False,True,False,False,False,1
1729,758,2,0,40,5,93499.82,2,0,0,123218.81,0,False,True,False,False,False,0
1730,637,0,1,33,0,132255.99,2,0,1,74588.41,0,True,False,False,False,False,0
1731,850,0,1,20,7,0.0,2,1,0,31288.77,0,False,False,False,False,False,1
1732,601,2,0,44,4,0.0,2,1,0,58561.31,0,False,True,False,False,False,1
1733,735,0,1,49,5,121973.28,1,1,0,148804.36,0,False,False,True,False,False,2
1734,614,1,1,32,7,99462.8,2,1,1,51117.06,0,True,False,False,False,False,1
1735,672,1,0,21,3,165878.76,2,1,1,164537.17,0,False,False,False,False,False,1
1736,642,0,1,30,8,117494.27,1,0,0,61977.82,0,True,False,False,False,False,0
1737,633,1,0,29,0,138577.34,1,1,0,193362.99,0,True,False,False,False,False,2
1738,769,2,1,39,9,0.0,1,1,1,47722.79,0,False,True,False,False,False,2
1739,796,2,1,41,8,107525.07,1,1,0,18510.41,0,False,True,False,False,False,2
1740,715,0,1,23,7,139224.92,2,1,0,65057.71,0,False,False,False,False,False,1
1741,695,0,0,42,7,121453.63,1,0,0,46374.64,0,False,True,False,False,False,0
1742,747,0,0,25,4,0.0,2,0,1,42039.67,0,False,False,False,False,False,0
1744,476,0,1,40,6,0.0,1,1,1,22735.45,0,False,True,False,False,False,2
1745,850,0,0,39,7,79259.99,1,0,1,186910.74,0,False,True,False,False,False,0
1746,529,0,1,30,2,116295.29,1,1,0,75285.47,0,True,False,False,False,False,2
1748,586,1,1,34,9,74309.81,1,1,0,15034.93,0,True,False,False,False,False,2
1751,601,1,0,33,7,114430.18,2,1,1,153012.13,0,True,False,False,False,False,1
1752,541,0,1,29,7,127504.57,1,0,0,86173.92,0,True,False,False,False,False,0
1753,744,1,0,41,2,84113.41,1,1,0,197548.63,0,False,True,False,False,False,2
1754,595,2,0,23,10,101126.66,2,0,0,37042.8,0,False,False,False,False,False,0
1755,724,1,1,33,5,103564.83,2,1,0,121085.72,0,True,False,False,False,False,1
1757,618,0,1,37,2,168178.21,2,0,1,101273.23,0,False,True,False,False,False,0
1759,642,1,0,30,5,129753.69,1,1,0,582.53,0,True,False,False,False,False,2
1760,584,0,1,35,9,0.0,2,1,0,192381.21,0,True,False,False,False,False,1
1763,758,0,0,34,1,154139.45,1,1,1,60728.89,0,True,False,False,False,False,2
1764,717,0,1,38,7,97459.06,1,0,0,189175.71,0,False,True,False,False,False,0
1765,611,0,1,40,1,0.0,2,1,1,102547.56,0,False,True,False,False,False,1
1766,766,1,1,43,6,112088.04,2,1,1,36706.56,0,False,True,False,False,False,1
1767,636,0,0,34,3,0.0,2,1,1,44756.25,0,True,False,False,False,False,1
1768,814,0,0,48,7,0.0,2,1,1,132870.15,0,False,False,True,False,False,1
1769,760,2,1,28,1,141038.57,2,0,0,16287.38,0,True,False,False,False,False,0
1770,607,1,1,39,2,84468.67,2,1,1,121945.42,0,False,True,False,False,False,1
1772,600,0,1,37,1,142663.46,1,0,1,88669.89,0,False,True,False,False,False,0
1773,656,1,1,27,4,118627.16,2,1,1,160835.3,0,True,False,False,False,False,1
1774,640,2,1,34,1,137523.02,1,0,0,24761.36,0,True,False,False,False,False,0
1775,439,0,1,28,7,110976.23,2,1,0,138526.96,0,True,False,False,False,False,1
1776,549,0,0,38,8,107283.4,1,0,0,157442.75,0,False,True,False,False,False,0
1777,622,0,1,38,5,0.0,2,0,0,105295.77,0,False,True,False,False,False,0
1778,715,0,1,34,4,124314.45,1,0,0,97782.92,0,True,False,False,False,False,0
1779,657,0,0,41,5,95858.37,1,1,1,68255.88,0,False,True,False,False,False,2
1780,703,0,1,36,2,0.0,2,1,0,108790.95,0,False,True,False,False,False,1
1781,802,0,1,33,8,0.0,2,1,0,143706.18,0,True,False,False,False,False,1
1782,793,2,0,36,0,0.0,1,0,0,148993.47,0,False,True,False,False,False,0
1784,533,2,1,38,1,135289.33,2,0,1,152956.33,0,False,True,False,False,False,0
1785,658,0,1,36,8,174060.46,1,1,1,94925.62,0,False,True,False,False,False,2
1786,713,1,1,40,3,114446.84,2,1,1,87308.18,0,False,True,False,False,False,1
1789,439,0,0,43,8,0.0,1,0,1,104889.3,0,False,True,False,False,False,0
1790,763,2,0,37,6,0.0,2,1,1,149705.25,0,False,True,False,False,False,1
1792,702,2,0,35,8,14262.8,2,1,0,54689.16,0,True,False,False,False,False,1
1793,686,2,1,41,7,102749.72,1,0,1,194913.86,0,False,True,False,False,False,0
1794,629,2,1,36,1,161757.87,2,1,1,146371.72,0,False,True,False,False,False,1
1795,823,0,1,38,1,0.0,2,1,0,156603.7,0,False,True,False,False,False,1
1796,683,1,0,35,5,95698.79,1,0,1,182566.76,0,True,False,False,False,False,0
1797,555,0,1,37,9,124969.13,1,1,0,60194.05,0,False,True,False,False,False,2
1800,850,2,0,39,10,0.0,2,1,1,143030.09,0,False,True,False,False,False,1
1802,452,0,1,30,7,112935.87,1,1,1,99017.34,0,True,False,False,False,False,2
1803,683,2,0,24,8,98567.1,1,1,0,187987.01,0,False,False,False,False,False,2
1804,577,0,0,26,1,180530.51,1,0,0,123454.62,0,True,False,False,False,False,0
1805,552,0,1,33,5,140931.57,1,0,1,10921.5,0,True,False,False,False,False,0
1806,769,1,0,31,7,148913.72,2,1,0,53817.23,0,True,False,False,False,False,1
1807,691,0,1,38,7,0.0,2,0,0,81617.4,0,False,True,False,False,False,0
1809,739,0,1,41,5,0.0,2,0,0,143882.25,0,False,True,False,False,False,0
1810,639,0,0,50,6,115335.32,2,1,1,53130.41,0,False,False,True,False,False,1
